Date,close,ticker
2020-01-02,30.14015769958496,VALE3.SA
2020-01-03,29.918254852294922,VALE3.SA
2020-01-06,29.7407283782959,VALE3.SA
2020-01-07,29.957088470458984,VALE3.SA
2020-01-08,29.962631225585938,VALE3.SA
2020-01-09,29.568750381469727,VALE3.SA
2020-01-10,29.602041244506836,VALE3.SA
2020-01-13,30.678281784057617,VALE3.SA
2020-01-14,30.866899490356445,VALE3.SA
2020-01-15,30.76703643798828,VALE3.SA
2020-01-16,30.60616111755371,VALE3.SA
2020-01-17,31.62137222290039,VALE3.SA
2020-01-20,31.821088790893555,VALE3.SA
2020-01-21,31.083248138427734,VALE3.SA
2020-01-22,31.2330379486084,VALE3.SA
2020-01-23,30.78922462463379,VALE3.SA
2020-01-24,29.84613609313965,VALE3.SA
2020-01-27,28.02097511291504,VALE3.SA
2020-01-28,28.40376091003418,VALE3.SA
2020-01-29,28.154115676879883,VALE3.SA
2020-01-30,28.570194244384766,VALE3.SA
2020-01-31,27.88783836364746,VALE3.SA
2020-02-03,28.24287986755371,VALE3.SA
2020-02-04,28.997352600097656,VALE3.SA
2020-02-05,29.396778106689453,VALE3.SA
2020-02-06,29.557662963867188,VALE3.SA
2020-02-07,28.903045654296875,VALE3.SA
2020-02-10,27.843448638916016,VALE3.SA
2020-02-11,28.87530517578125,VALE3.SA
2020-02-12,29.441162109375,VALE3.SA
2020-02-13,28.925230026245117,VALE3.SA
2020-02-14,28.292808532714844,VALE3.SA
2020-02-17,29.629779815673828,VALE3.SA
2020-02-18,29.2913761138916,VALE3.SA
2020-02-19,29.296920776367188,VALE3.SA
2020-02-20,28.958520889282227,VALE3.SA
2020-02-21,27.810165405273438,VALE3.SA
2020-02-26,25.158405303955078,VALE3.SA
2020-02-27,24.670217514038086,VALE3.SA
2020-02-28,24.581451416015625,VALE3.SA
2020-03-02,25.718713760375977,VALE3.SA
2020-03-03,25.71316909790039,VALE3.SA
2020-03-04,26.94473648071289,VALE3.SA
2020-03-05,25.990550994873047,VALE3.SA
2020-03-06,24.747882843017578,VALE3.SA
2020-03-09,20.986602783203125,VALE3.SA
2020-03-10,24.858835220336914,VALE3.SA
