Date,close,ticker
2020-01-02,72.40050506591797,AAPL
2020-01-03,71.69664764404297,AAPL
2020-01-06,72.26791381835938,AAPL
2020-01-07,71.92806243896484,AAPL
2020-01-08,73.0851058959961,AAPL
2020-01-09,74.63749694824219,AAPL
2020-01-10,74.80622863769531,AAPL
2020-01-13,76.4044189453125,AAPL
2020-01-14,75.37271118164062,AAPL
2020-01-15,75.0496826171875,AAPL
2020-01-16,75.98982238769531,AAPL
2020-01-17,76.83108520507812,AAPL
2020-01-21,76.31040954589844,AAPL
2020-01-22,76.58280944824219,AAPL
2020-01-23,76.95162963867188,AAPL
2020-01-24,76.72984313964844,AAPL
2020-01-27,74.47357940673828,AAPL
2020-01-28,76.58037567138672,AAPL
2020-01-29,78.18341827392578,AAPL
2020-01-30,78.0700912475586,AAPL
2020-01-31,74.60858154296875,AAPL
2020-02-03,74.40365600585938,AAPL
2020-02-04,76.86001586914062,AAPL
2020-02-05,77.48675537109375,AAPL
2020-02-06,78.39314270019531,AAPL
2020-02-07,77.32756042480469,AAPL
2020-02-10,77.69481658935547,AAPL
2020-02-11,77.22606658935547,AAPL
2020-02-12,79.06000518798828,AAPL
2020-02-13,78.49701690673828,AAPL
2020-02-14,78.516357421875,AAPL
2020-02-18,77.07867431640625,AAPL
2020-02-19,78.19498443603516,AAPL
2020-02-20,77.39280700683594,AAPL
2020-02-21,75.64099884033203,AAPL
2020-02-24,72.04803466796875,AAPL
2020-02-25,69.60758972167969,AAPL
2020-02-26,70.71182250976562,AAPL
2020-02-27,66.08952331542969,AAPL
2020-02-28,66.05085754394531,AAPL
2020-03-02,72.20023345947266,AAPL
2020-03-03,69.90721130371094,AAPL
2020-03-04,73.14981079101562,AAPL
2020-03-05,70.77706146240234,AAPL
2020-03-06,69.83712005615234,AAPL
2020-03-09,64.3135757446289,AAPL
2020-03-10,68.94554138183594,AAPL
2020-03-11,66.55104064941406,AAPL
2020-03-12,59.978797912597656,AAPL
2020-03-13,67.16474914550781,AAPL
2020-03-16,58.52421188354492,AAPL
2020-03-17,61.09752655029297,AAPL
2020-03-18,59.60186004638672,AAPL
2020-03-19,59.14519119262695,AAPL
2020-03-20,55.39032745361328,AAPL
2020-03-23,54.21360778808594,AAPL
2020-03-24,59.652618408203125,AAPL
2020-03-25,59.32398986816406,AAPL
2020-03-26,62.44581604003906,AAPL
2020-03-27,59.86040496826172,AAPL
2020-03-30,61.568687438964844,AAPL
2020-03-31,61.443050384521484,AAPL
2020-04-01,58.21009826660156,AAPL
2020-04-02,59.18143844604492,AAPL
2020-04-03,58.33090591430664,AAPL
2020-04-06,63.4195556640625,AAPL
2020-04-07,62.68500518798828,AAPL
2020-04-08,64.2894058227539,AAPL
2020-04-09,64.75332641601562,AAPL
2020-04-13,66.02426147460938,AAPL
2020-04-14,69.35871124267578,AAPL
2020-04-15,68.72566223144531,AAPL
2020-04-16,69.27171325683594,AAPL
2020-04-17,68.33181762695312,AAPL
2020-04-20,66.91346740722656,AAPL
2020-04-21,64.84513092041016,AAPL
2020-04-22,66.71293640136719,AAPL
2020-04-23,66.4543685913086,AAPL
2020-04-24,68.3729019165039,AAPL
2020-04-27,68.42121887207031,AAPL
2020-04-28,67.31214141845703,AAPL
2020-04-29,69.52304077148438,AAPL
2020-04-30,70.98970031738281,AAPL
2020-05-01,69.84680938720703,AAPL
2020-05-04,70.8350601196289,AAPL
2020-05-05,71.898193359375,AAPL
2020-05-06,72.64000701904297,AAPL
2020-05-07,73.39144134521484,AAPL
2020-05-08,75.1383056640625,AAPL
2020-05-11,76.32061767578125,AAPL
2020-05-12,75.44840240478516,AAPL
2020-05-13,74.5374526977539,AAPL
2020-05-14,74.995361328125,AAPL
2020-05-15,74.55197143554688,AAPL
2020-05-18,76.30850219726562,AAPL
2020-05-19,75.86756134033203,AAPL
2020-05-20,77.3430404663086,AAPL
2020-05-21,76.76640319824219,AAPL
2020-05-22,77.26065826416016,AAPL
2020-05-26,76.73735809326172,AAPL
2020-05-27,77.0716781616211,AAPL
2020-05-28,77.1056137084961,AAPL
2020-05-29,77.03050994873047,AAPL
2020-06-01,77.9778060913086,AAPL
2020-06-02,78.33881378173828,AAPL
2020-06-03,78.77008056640625,AAPL
2020-06-04,78.09169006347656,AAPL
2020-06-05,80.31582641601562,AAPL
2020-06-08,80.79067993164062,AAPL
2020-06-09,83.34187316894531,AAPL
2020-06-10,85.4860610961914,AAPL
2020-06-11,81.38185119628906,AAPL
2020-06-12,82.08445739746094,AAPL
2020-06-15,83.09961700439453,AAPL
