close,SMA_20,SMA_50,EMA_20,returns,volatility_20,volatility_60,RSI,MACD,MACD_signal,MACD_hist,BB_middle,BB_std,BB_upper,BB_lower,BB_width,retorno,Hurst_50,Hurst_100,Hurst_150,Hurst_200,return_1d,direction_1d,volatility_1d,return_5d,direction_5d,volatility_5d,return_10d,direction_10d,volatility_10d,return_20d,direction_20d,volatility_20d,outlier_zscore,outlier_iqr,SMA_20_norm,SMA_50_norm,EMA_20_norm,returns_norm,volatility_20_norm,volatility_60_norm,RSI_norm,MACD_norm,MACD_signal_norm,MACD_hist_norm,BB_middle_norm,BB_std_norm,BB_upper_norm,BB_lower_norm,BB_width_norm,retorno_norm,Hurst_50_norm,Hurst_100_norm,Hurst_150_norm,Hurst_200_norm,return_1d_norm,direction_1d_norm,volatility_1d_norm,return_5d_norm,direction_5d_norm,volatility_5d_norm,return_10d_norm,direction_10d_norm,volatility_10d_norm,return_20d_norm,direction_20d_norm,volatility_20d_norm,ticker,date,signal,position_size,strategy_returns
8.41115951538086,,,8.602381376440837,-0.011141135286047,,,28.037475998146064,-0.040318281627611,-0.0265389601139087,-0.0137793215137023,,,,,,-0.011141135286047,0.5,0.5,0.5,0.5,0.0122908385054434,1,,-0.0150220981570885,0,0.4266630829401259,-0.0307275497917172,0,0.3153813650192794,0.0430178213870249,1,0.2879787125180747,False,False,,,-0.7725652639028201,,,,,-0.7912624807072399,-0.7863006464136842,-0.3107201538456182,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-01-22,0.0,2.0,-0.0
8.51453971862793,,,8.59190272398135,0.0122908385054434,,,37.95181626763628,-0.0396598220125561,-0.02923913567907,-0.010420686333486,,,,,,0.0122908385054434,0.5,0.5,0.5,0.5,-0.0118043597424861,0,,-0.0239459677052628,0,0.4110017952563232,-0.015851562396745,0,0.3446687173625057,0.0091062619747759,1,0.2963570520873775,False,False,,,-0.7737155007431956,,,,,-0.7882227014224051,-0.8000631901669362,-0.2673358321620002,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-01-23,0.0,2.0,0.0
8.414031028747559,,,8.571182727101728,-0.0118043597424861,,,27.19049267335872,-0.0448854147962229,-0.0324404793533945,-0.0124449354428284,,,,,,-0.0118043597424861,0.5,0.5,0.5,0.5,-0.0433447572078141,0,,-0.0290101126054673,0,0.4182396767134217,-0.0126280340451634,0,0.3423033760012252,-0.0054608817589887,0,0.3083712189359134,False,False,,,-0.7759899252300799,,,,,-0.8123466542535094,-0.8163801411665477,-0.2934835587876213,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-01-24,0.0,2.0,-0.0
8.04932689666748,,,8.511657485895281,-0.0433447572078141,,,20.179494740102697,-0.0713308963644294,-0.0403612506869058,-0.0309696456775235,,,,,,-0.0433447572078141,0.5,0.5,0.5,0.5,0.0274704866432371,1,,0.0053510934583016,1,0.2676577869277755,0.0392436031240954,1,0.2486238924890797,-0.0649301549903671,0,0.4493919553151277,False,False,,,-0.7825239834625302,,,,,-0.934432238867238,-0.8567515760626486,-0.5327718246438954,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-01-27,0.0,2.0,-0.0
8.270445823669434,,,8.484652203711786,0.0274704866432371,,,33.13499868545641,-0.0766023708308072,-0.0477154600421237,-0.0288869107886834,,,,,,0.0274704866432371,0.5,0.5,0.5,0.5,0.0017363547458768,1,,-0.0059027758959644,0,0.2005222494189056,0.0236112188949713,1,0.2179230350197909,-0.1215275931999191,0,0.4477661555358796,False,False,,,-0.7854883408140397,,,,,-0.9587680045194616,-0.8942352972427243,-0.5058686227327794,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-01-28,0.0,2.0,0.0
8.284806251525879,8.56637363433838,,8.46264600818323,0.0017363547458768,,,34.46908791788013,-0.0788048896143784,-0.0540058694392419,-0.0247990201751365,8.56637363433838,0.2104242463928764,8.987222127124133,8.145525141552627,0.0982559273620236,0.0017363547458768,0.5,0.5,0.5,0.5,0.0031195145897164,1,,-0.0159449786693117,0,0.2042765317784913,0.0443670948075736,1,0.2389754012981187,-0.1216639467799299,0,0.4477305709224451,False,False,,,-0.7879039507325207,,,,,-0.9689359340624156,-0.9262969289642646,-0.4530643281698492,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-01-29,0.0,2.0,0.0
8.310650825500488,8.541102838516235,,8.446154296790153,0.0031195145897164,0.225848453843722,,36.565741274974165,-0.0778522469058078,-0.0588195432368545,-0.0190327036689533,8.541102838516235,0.2092045272825775,8.95951189308139,8.12269378395108,0.0979754166355034,0.0031195145897164,0.5,0.5,0.5,0.5,-0.0169314999892705,0,,0.0082929889541949,1,0.3033042815729945,0.0269520993478686,1,0.2557504875361834,-0.0832758132592578,0,0.4851492956953954,False,False,,,-0.7897142382745972,,,,,-0.9645380583155178,-0.9508317766639058,-0.378579391041994,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-01-30,0.0,2.0,0.0
8.169939041137695,8.512386035919189,,8.416576815470986,-0.0169314999892705,0.230682682671546,,32.52799348156195,-0.0856254857870357,-0.0642205843964921,-0.0214049013905436,8.512386035919189,0.2190355240243188,8.950457083967827,8.074314987870551,0.1029255595787447,-0.0169314999892705,0.5,0.5,0.5,0.5,-0.0094908228298027,0,,0.0168715233525882,1,0.2752833254234772,0.0340946364816181,1,0.242980111485271,-0.0843587840596759,0,0.4855810173838839,False,False,,,-0.7929609447371275,,,,,-1.000423221181971,-0.9783603811856588,-0.4092216559884338,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-01-31,0.0,2.0,-0.0
8.092399597167969,8.47462329864502,,8.382269810092765,-0.0094908228298027,0.2244863407201185,,32.89472452166379,-0.0959067690172013,-0.0705954518964018,-0.0253113171207994,8.47462329864502,0.2232555698149617,8.921134438274942,8.028112159015096,0.1053760441956904,-0.0094908228298027,0.5,0.5,0.5,0.5,0.015969013479,1,,0.0337121129984623,1,0.2501047914191722,0.0418740401268233,1,0.2345914306606445,-0.0457769351373213,0,0.5015864170049614,False,False,,,-0.7967268088710472,,,,,-1.0478867725828696,-1.0108524880029606,-0.4596817945797442,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-03,0.0,2.0,-0.0
8.221627235412598,8.445044898986817,,8.36544748397197,0.015969013479,0.2358145847292497,,41.35345620796551,-0.0938760057654004,-0.0752736548590725,-0.0186023509063278,8.445044898986817,0.2150760405752886,8.875196980137394,8.01489281783624,0.1018708808054257,0.015969013479,0.5,0.5,0.5,0.5,-0.0083830172389494,0,,0.0296892437432729,1,0.2423807270387835,0.0391200511402329,1,0.2311842928095097,-0.1166605246884903,0,0.5363598870125842,False,False,,,-0.798573387839074,,,,,-1.0385117525754348,-1.0346968534549903,-0.3730204179206642,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-04,0.0,2.0,0.0
8.152705192565918,8.414748620986938,,8.34337856164976,-0.0083830172389494,0.236291166761922,,39.78305230501671,-0.0959834604149509,-0.0794313231971334,-0.0165521372178174,8.414748620986938,0.2112202004563081,8.837189021899555,7.992308220074322,0.1004047583451327,-0.0083830172389494,0.5,0.5,0.5,0.5,0.0278270540972689,1,,0.0612893305450832,1,0.2245501479757996,0.0760832221764844,1,0.2458849045000615,-0.1958435117446086,0,0.6274896984363788,False,False,,,-0.8009958832487207,,,,,-1.0482408184755476,-1.055888102332415,-0.3465373004012543,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-05,0.0,2.0,-0.0
8.379570960998535,8.397231435775756,,8.347101363278108,0.0278270540972689,0.2611213841440683,,44.40735418371489,-0.0805694325382582,-0.0796596350957312,-0.0009097974425269,8.397231435775756,0.1978085578086173,8.792848551392991,8.001614320158522,0.0942256072475836,0.0278270540972689,0.5,0.5,0.5,0.5,-0.008567574983637,0,,0.0185056432982113,1,0.2335996468185373,0.0253598170945654,1,0.2537148064254169,-0.4499657831905044,0,1.1817427839334484,False,False,,,-0.8005872330335436,,,,,-0.9770819477351964,-1.057051786847741,-0.1444813269829204,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-06,0.0,2.0,0.0
8.307778358459473,8.377991151809692,,8.343087144817591,-0.008567574983637,0.2620782487655581,,41.21511380615328,-0.0727070715080575,-0.0782657521760944,0.0055586806680368,8.377991151809692,0.1859260192844832,8.749843190378659,8.006139113240724,0.0887687828337333,-0.008567574983637,0.5,0.5,0.5,0.5,0.0069131753254407,1,,0.0169373541627422,1,0.2388672304166339,0.0072588168727716,1,0.288197255227293,-0.3930176848857988,0,1.2560197562978652,False,False,,,-0.8010278719397822,,,,,-0.9407853524041344,-1.0499472952302609,-0.060926394668399,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-07,0.0,2.0,-0.0
8.365211486816406,8.360761022567749,,8.345330313868727,0.0069131753254407,0.263684326098432,,45.85447318158907,-0.0616223831700963,-0.0749306273051858,0.0133082441350894,8.360761022567749,0.1687290775990531,8.698219177765855,8.023302867369642,0.0807242676323899,0.0069131753254407,0.5,0.5,0.5,0.5,0.0120151945606026,1,,0.0078957448846044,1,0.2391571412284281,-0.1002399801175617,0,0.5811306962733742,-0.4558872652071011,0,1.279424554054156,False,False,,,-0.8007816403091615,,,,,-0.8896128807472778,-1.03294847391262,0.0391766341876782,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-10,0.0,2.0,0.0
8.465721130371094,8.353294563293456,,8.357462017667387,0.0120151945606026,0.2658404434232341,,51.60200264330995,-0.0450117252517525,-0.0689375730922895,0.0239258478405369,8.353294563293456,0.1599603816390009,8.673215326571459,8.033373800015454,0.0765975055360353,0.0120151945606026,0.5,0.5,0.5,0.5,0.0220486716611738,1,,0.0091588869693111,1,0.2427577229010773,-0.1417909548232321,0,0.5791935832511532,-0.5725915832371291,0,1.4175520055529636,False,False,,,-0.7994499487868313,,,,,-0.8129297665619915,-1.0024024339125623,0.1763268484710429,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-11,0.0,2.0,0.0
8.652379035949707,8.361622428894043,,8.387017135855466,0.0220486716611738,0.2719403706798707,,53.85845849597669,-0.0179650225609506,-0.0587304271513746,0.0407654045904239,8.361622428894043,0.1711663021364309,8.703955033166904,8.01928982462118,0.0818818613693708,0.0220486716611738,0.5,0.5,0.5,0.5,-0.0136076705916016,0,,0.0139395461780464,1,0.269060465616924,-0.1589776644754353,0,0.5514303732081339,-0.488881396306735,0,1.6820123609058766,False,False,,,-0.7962056971148711,,,,,-0.6880686442048916,-0.9503775602635504,0.3938475697896346,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-12,0.0,2.0,0.0
8.534640312194824,8.364494132995606,,8.401737932615152,-0.0136076705916016,0.2768758892386304,,53.34389195306261,-0.0052436896011602,-0.0480224749991654,0.0427787853980051,8.364494132995606,0.1736710132301222,8.711836159455851,8.017152106535361,0.0830515320920788,-0.0136076705916016,0.5,0.5,0.5,0.5,-0.010094176933205,0,,0.006729637524794,1,0.2990820815263122,-0.1073350087868002,0,0.6376956497366908,-0.5595557556475039,0,1.7361615243056612,False,False,,,-0.7945898020541143,,,,,-0.6293406014783385,-0.8958001239279608,0.4198549078721525,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-13,0.0,2.0,-0.0
8.448490142822266,8.358319902420044,,8.406379208094252,-0.010094176933205,0.2762724567322374,,63.08841142128091,-0.0015848263500117,-0.0387275810956873,0.0371427547456755,8.358319902420044,0.1680093191123334,8.694338540644711,8.022301264195377,0.0804033925830901,-0.010094176933205,0.5,0.5,0.5,0.5,-0.002039308788782,0,,-0.0095173387528271,0,0.3544266516427991,-0.1145479498320556,0,0.6388030471449077,-0.5581237433518714,0,1.7367881248603398,False,False,,,-0.7940803313885842,,,,,-0.6124494566570173,-0.8484249140790381,0.3470529053564598,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-14,0.0,2.0,-0.0
8.43126106262207,8.349130439758301,,8.408839398577824,-0.002039308788782,0.2755081964130962,,56.08695369674497,1.746920506917604e-05,-0.0309736564018899,0.030991125606959,8.349130439758301,0.1579534371847599,8.665037314127822,8.03322356538878,0.0756741978458456,-0.002039308788782,0.5,0.5,0.5,0.5,0.0132834993323016,1,,-0.1072886015751031,0,0.7866230982280739,-0.0841281881382469,0,0.6749394616797325,-0.6154632410711316,0,1.765873666058522,False,False,,,-0.7938102774155676,,,,,-0.6050524580785829,-0.8089038809896838,0.267590789612407,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-17,0.0,2.0,-0.0
8.543257713317871,8.350997066497802,,8.422081833931847,0.0132834993323016,0.2762488053222022,,59.10926166194968,0.0096095114947534,-0.0228529051124627,0.0324624166072161,8.350997066497802,0.1601097650424943,8.671216596582791,8.030777536412813,0.0766901311388631,0.0132834993323016,0.5,0.5,0.5,0.5,0.0268903932741364,1,,-0.1495798567913059,0,0.724605512715161,-0.1499158597293781,0,0.7089877604445798,-0.5895799181871916,0,1.8094176119044132,False,False,,,-0.7923566614034535,,,,,-0.5607707879734115,-0.7675131668553825,0.2865958195190055,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-18,0.0,2.0,0.0
8.772989273071289,8.369088554382325,,8.456539073545493,0.0268903932741364,0.2879787125180747,,64.2476640210754,0.0341943172807752,-0.0114388305350986,0.0456331478158738,8.369088554382325,0.185667992289141,8.740424538960607,7.997752569804042,0.0887398865874919,0.0268903932741364,0.5,0.5,0.5,0.5,-0.0206216968401197,0,,-0.1705399609920311,0,0.6104762385764267,-0.2527004680651877,0,0.7736812122652001,-0.6072012554208837,0,1.795497542374222,False,False,,,-0.7885743061269046,,,,,-0.4472750144417287,-0.7093366901845156,0.4567254135072642,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-19,0.0,2.0,0.0
8.59207534790039,8.372965335845947,,8.469808780199292,-0.0206216968401197,0.2963570520873775,,62.694238406493696,0.0394265638500268,-0.001262449233532,0.0406890130835589,8.372965335845947,0.1896320459351773,8.752229427716301,7.993701243975592,0.0905925384037282,-0.0206216968401197,0.5,0.5,0.5,0.5,-0.0260696442532968,0,,-0.1133021638183221,0,0.8570184350275939,-0.4635695610073163,0,1.5540645669098143,-0.6156417088557296,0,1.7941686381777742,False,False,,,-0.7871176965568107,,,,,-0.4231203444047036,-0.6574686210413095,0.3928608017931424,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-20,-1.0,2.0,-0.0
8.368083000183105,8.370667934417725,,8.459875789278735,-0.0260696442532968,0.3083712189359134,,57.61909455926934,0.026148123977352,0.0042210890165662,0.0219270349607857,8.370667934417725,0.1893865205378519,8.749440975493428,7.991894893342021,0.0905000757510162,-0.0260696442532968,0.5,0.5,0.5,0.5,-0.1005487333796717,0,,-0.1060398280440149,0,0.8568309184548649,-0.3973919066812497,0,1.7248694541350162,-0.5452985393815835,0,1.9199572601276251,False,False,,,-0.7882080363820997,,,,,-0.4844202715938796,-0.6295195365212816,0.1505076879169931,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-21,-1.0,2.0,0.0521392885065936
7.52668285369873,8.344535732269287,,8.368973148439657,-0.1005487333796717,0.4493919553151277,,36.21871465801249,-0.0483538288866665,-0.0062960788943965,-0.0420577499922699,8.344535732269287,0.2592368093602691,8.863009350989826,7.826062113548749,0.1242666183849007,-0.1005487333796717,0.5,0.5,0.5,0.5,-0.0347197312215363,0,,0.0259438979694002,1,0.5397298416517848,-0.3952690464464157,0,1.721991865362301,-0.453643862200355,0,1.9409757241804344,True,True,,,-0.7981863772789646,,,,,-0.8283585903879365,-0.6831245633211864,-0.6759996117182556,,,,,,,-1.5315034896820103,-1.5866992150415646,-1.7305849422258437,-1.7243908868932407,,0,,,0,,,0,,,0,,PETR4.SA,2020-02-26,0.0,2.0,0.2010974667593434
